,period,time,x,y,z,possession_start,possession_end,possession_number,scored,x_bin,y_bin
81835,4,342.0,52.5649,25.35239,2.90538,345.0,328.0,90,0,11,5
81836,4,341.96,52.34394,25.18248,3.45851,345.0,328.0,90,0,11,5
81837,4,341.92,52.32661,25.42205,3.48084,345.0,328.0,90,0,11,5
81838,4,341.88,52.01841,25.18135,3.98626,345.0,328.0,90,0,11,5
81839,4,341.84,51.82673,25.55454,3.8446,345.0,328.0,90,0,11,5
81840,4,341.8,51.72942,25.57503,4.00123,345.0,328.0,90,0,11,5
81841,4,341.76,51.46466,25.86464,3.728,345.0,328.0,90,0,10,5
81842,4,341.72,51.22668,25.81617,3.9614,345.0,328.0,90,0,10,5
81843,4,341.68,51.07188,25.75625,4.04971,345.0,328.0,90,0,10,5
81844,4,341.64,50.73168,25.81024,3.35284,345.0,328.0,90,0,10,5
81845,4,341.6,50.57923,26.22191,2.78774,345.0,328.0,90,0,10,5
81846,4,341.56,50.34158,26.03574,2.5044,345.0,328.0,90,0,10,5
81847,4,341.52,50.00318,26.27093,1.71542,345.0,328.0,90,0,10,5
81848,4,341.48,49.82859,26.217,1.12033,345.0,328.0,90,0,10,5
81849,4,341.44,49.6978,26.3365,0.35597,345.0,328.0,90,0,10,5
81850,4,341.4,49.53648,26.40013,0.82982,345.0,328.0,90,0,10,5
81851,4,341.36,49.5103,26.44475,1.35036,345.0,328.0,90,0,10,5
81852,4,341.32,49.39895,26.4679,1.76623,345.0,328.0,90,0,10,5
81853,4,341.28,49.32077,26.58186,2.21876,345.0,328.0,90,0,10,5
81854,4,341.24,49.22163,26.75353,2.4529,345.0,328.0,90,0,10,5
81855,4,341.2,49.12109,26.62553,2.82227,345.0,328.0,90,0,10,5
81856,4,341.16,48.98554,26.60776,3.20119,345.0,328.0,90,0,10,5
81857,4,341.12,48.79992,26.65284,3.37984,345.0,328.0,90,0,10,5
81858,4,341.08,48.88903,26.81249,3.67804,345.0,328.0,90,0,10,5
81859,4,341.04,48.58403,26.80349,3.72353,345.0,328.0,90,0,10,5
81860,4,341.0,48.43056,26.81384,3.95823,345.0,328.0,90,0,10,5
81861,4,340.96,48.19839,26.80067,3.95653,345.0,328.0,90,0,10,5
81862,4,340.92,47.86104,26.57811,4.16323,345.0,328.0,90,0,10,5
81863,4,340.88,47.6755,26.65907,4.18311,345.0,328.0,90,0,10,5
81864,4,340.84,47.4509,26.58337,4.06237,345.0,328.0,90,0,10,5
81865,4,340.8,47.13839,26.42806,3.98126,345.0,328.0,90,0,10,5
81866,4,340.76,46.84789,26.3623,3.70289,345.0,328.0,90,0,9,5
81867,4,340.72,46.52344,26.1858,3.39339,345.0,328.0,90,0,9,5
81868,4,340.68,46.36594,26.36267,2.92502,345.0,328.0,90,0,9,5
81869,4,340.64,46.21207,26.33513,2.3563,345.0,328.0,90,0,9,5
81870,4,340.6,45.90816,26.32052,1.74395,345.0,328.0,90,0,9,5
81871,4,340.56,45.50733,26.07796,1.84184,345.0,328.0,90,0,9,5
81872,4,340.52,45.09733,26.04938,1.4184,345.0,328.0,90,0,9,5
81873,4,340.48,45.07079,26.06428,1.71036,345.0,328.0,90,0,9,5
81874,4,340.44,45.09284,25.84821,2.2424,345.0,328.0,90,0,9,5
81875,4,340.4,44.97569,25.88252,2.52366,345.0,328.0,90,0,9,5
81876,4,340.36,44.9162,25.81529,2.85619,345.0,328.0,90,0,9,5
81877,4,340.32,46.42121,25.14811,1.24859,345.0,328.0,90,0,9,5
81878,4,340.28,46.71362,25.04242,1.37882,345.0,328.0,90,0,9,5
81879,4,340.24,46.65795,25.00534,1.43936,345.0,328.0,90,0,9,5
81880,4,340.2,46.73667,24.86515,1.3756,345.0,328.0,90,0,9,4
81881,4,340.16,46.58193,24.68603,1.36058,345.0,328.0,90,0,9,4
81882,4,340.12,46.48916,24.57854,1.37685,345.0,328.0,90,0,9,4
81883,4,340.08,46.35032,24.44224,1.32592,345.0,328.0,90,0,9,4
81884,4,340.04,46.1864,24.35863,1.31474,345.0,328.0,90,0,9,4
81885,4,340.0,45.97526,24.31801,1.22405,345.0,328.0,90,0,9,4
81886,4,339.96,45.56865,24.22132,1.15354,345.0,328.0,90,0,9,4
81887,4,339.92,44.95995,24.37909,1.20306,345.0,328.0,90,0,9,4
81888,4,339.88,44.18032,24.75531,1.32114,345.0,328.0,90,0,9,4
81889,4,339.84,43.40566,25.20435,1.46208,345.0,328.0,90,0,9,5
81890,4,339.8,42.81187,25.58057,1.58016,345.0,328.0,90,0,9,5
81891,4,339.76,42.57485,25.73833,1.62968,345.0,328.0,90,0,9,5
81892,4,339.72,42.64242,25.25955,0.91717,345.0,328.0,90,0,9,5
81893,4,339.68,42.6316,24.99789,0.63039,345.0,328.0,90,0,9,4
81894,4,339.64,42.60034,24.80308,0.4371,345.0,328.0,90,0,9,4
81895,4,339.6,42.55043,24.5748,0.36624,345.0,328.0,90,0,9,4
81896,4,339.56,42.38213,24.24446,0.90274,345.0,328.0,90,0,9,4
81897,4,339.52,42.2814,24.05765,1.32669,345.0,328.0,90,0,8,4
81898,4,339.48,42.2867,23.80201,1.70283,345.0,328.0,90,0,8,4
81899,4,339.44,42.25303,23.73004,1.76491,345.0,328.0,90,0,8,4
81900,4,339.4,42.35225,23.64615,1.96654,345.0,328.0,90,0,9,4
81901,4,339.36,42.23942,23.67633,1.78442,345.0,328.0,90,0,8,4
81902,4,339.32,42.18673,23.71107,1.6877,345.0,328.0,90,0,8,4
81903,4,344.96,74.29262,25.94521,1.84936,345.0,328.0,90,0,15,5
81904,4,344.92,74.27662,25.84982,1.28184,345.0,328.0,90,0,15,5
81905,4,344.88,73.93074,26.13246,0.46928,345.0,328.0,90,0,15,5
81906,4,344.84,73.80848,26.08571,0.58477,345.0,328.0,90,0,15,5
81907,4,344.8,73.73649,26.26365,0.93759,345.0,328.0,90,0,15,5
81908,4,344.76,73.49773,26.22356,1.44199,345.0,328.0,90,0,15,5
81909,4,344.72,73.56745,26.35167,1.64775,345.0,328.0,90,0,15,5
81910,4,344.68,73.37761,26.41488,2.23219,345.0,328.0,90,0,15,5
81911,4,344.64,73.27789,26.48908,2.52633,345.0,328.0,90,0,15,5
81912,4,344.6,73.06885,26.61534,2.82707,345.0,328.0,90,0,15,5
81913,4,344.56,72.86266,26.69319,3.06444,345.0,328.0,90,0,15,5
81914,4,344.52,72.65314,26.75435,3.26619,345.0,328.0,90,0,15,5
81915,4,344.48,72.41638,26.81947,3.38325,345.0,328.0,90,0,15,5
81916,4,344.44,72.11802,26.89839,3.42243,345.0,328.0,90,0,15,5
81917,4,344.4,71.7007,26.87225,3.56776,345.0,328.0,90,0,15,5
81918,4,344.36,71.21901,26.63974,3.70172,345.0,328.0,90,0,15,5
81919,4,344.32,71.05857,26.41957,3.67414,345.0,328.0,90,0,15,5
81920,4,344.28,70.59173,26.41798,3.73446,345.0,328.0,90,0,15,5
81921,4,344.24,70.2234,26.33516,3.65691,345.0,328.0,90,0,14,5
81922,4,344.2,69.78197,26.21099,3.64112,345.0,328.0,90,0,14,5
81923,4,344.16,69.38007,26.17367,3.45476,345.0,328.0,90,0,14,5
81924,4,344.12,68.88141,25.78188,3.47048,345.0,328.0,90,0,14,5
81925,4,344.08,68.41938,26.07926,2.55692,345.0,328.0,90,0,14,5
81926,4,344.04,68.01162,25.85245,2.15123,345.0,328.0,90,0,14,5
81927,4,344.0,67.60066,25.73549,1.64781,345.0,328.0,90,0,14,5
81928,4,343.96,67.18308,25.56427,0.96755,345.0,328.0,90,0,14,5
81929,4,343.92,66.76776,25.35481,0.43083,345.0,328.0,90,0,14,5
81930,4,343.88,66.56463,25.14123,0.79178,345.0,328.0,90,0,14,5
81931,4,343.84,66.38017,25.18294,1.119,345.0,328.0,90,0,14,5
81932,4,343.8,66.11714,24.99596,1.64894,345.0,328.0,90,0,14,4
81933,4,343.76,65.953,24.93099,1.92956,345.0,328.0,90,0,14,4
81934,4,343.72,65.74448,24.60369,2.52329,345.0,328.0,90,0,13,4
81935,4,343.68,65.50546,24.73808,2.59931,345.0,328.0,90,0,13,4
81936,4,343.64,65.36562,24.27623,3.11605,345.0,328.0,90,0,13,4
81937,4,343.6,65.10765,24.35241,3.16074,345.0,328.0,90,0,13,4
81938,4,343.56,64.9213,24.26146,3.26992,345.0,328.0,90,0,13,4
81939,4,343.52,64.62466,24.25978,3.51094,345.0,328.0,90,0,13,4
81940,4,343.48,64.29616,24.24124,3.60026,345.0,328.0,90,0,13,4
81941,4,343.44,63.99984,24.0442,3.7954,345.0,328.0,90,0,13,4
81942,4,343.4,63.66351,24.00741,3.93935,345.0,328.0,90,0,13,4
81943,4,343.36,63.31389,24.1072,3.85683,345.0,328.0,90,0,13,4
81944,4,343.32,62.88075,24.13969,3.9679,345.0,328.0,90,0,13,4
81945,4,343.28,62.51695,24.17328,3.96772,345.0,328.0,90,0,13,4
81946,4,343.24,62.13271,24.0463,3.8988,345.0,328.0,90,0,13,4
81947,4,343.2,61.71519,24.11768,3.81539,345.0,328.0,90,0,13,4
81948,4,343.16,61.2973,24.02273,3.66186,345.0,328.0,90,0,13,4
81949,4,343.12,60.8064,24.14768,3.13223,345.0,328.0,90,0,12,4
81950,4,343.08,60.35281,24.27263,2.4407,345.0,328.0,90,0,12,4
81951,4,343.04,60.04289,24.04097,1.92514,345.0,328.0,90,0,12,4
81952,4,343.0,59.60982,24.10557,1.13288,345.0,328.0,90,0,12,4
81953,4,342.96,59.26122,24.08651,0.29752,345.0,328.0,90,0,12,4
81954,4,342.92,59.10869,24.08092,0.88768,345.0,328.0,90,0,12,4
81955,4,342.88,58.9367,24.09867,1.48355,345.0,328.0,90,0,12,4
81956,4,342.84,58.72764,24.17722,1.94987,345.0,328.0,90,0,12,4
81957,4,342.8,58.5168,24.24243,2.36747,345.0,328.0,90,0,12,4
81958,4,342.76,58.33932,24.21119,2.76899,345.0,328.0,90,0,12,4
81959,4,342.72,58.15914,24.16131,3.1399,345.0,328.0,90,0,12,4
81960,4,342.68,58.0409,24.26019,3.37114,345.0,328.0,90,0,12,4
81961,4,342.64,57.82522,24.30942,3.68396,345.0,328.0,90,0,12,4
81962,4,342.6,57.45296,24.30746,3.73099,345.0,328.0,90,0,12,4
81963,4,342.56,57.18049,24.37338,3.89687,345.0,328.0,90,0,12,4
81964,4,342.52,56.84884,24.35099,3.80918,345.0,328.0,90,0,12,4
81965,4,342.48,56.52075,24.29604,3.74328,345.0,328.0,90,0,12,4
81966,4,342.44,56.17491,24.22496,3.67748,345.0,328.0,90,0,11,4
81967,4,342.4,55.72356,24.18972,3.54695,345.0,328.0,90,0,11,4
81968,4,342.36,54.96013,24.52121,2.65365,345.0,328.0,90,0,11,4
81969,4,342.32,54.7258,24.78291,1.77922,345.0,328.0,90,0,11,4
81970,4,342.28,54.26322,24.68809,1.17487,345.0,328.0,90,0,11,4
81971,4,342.24,53.81079,24.61671,0.73088,345.0,328.0,90,0,11,4
81972,4,342.2,53.62516,24.88052,0.58519,345.0,328.0,90,0,11,4
81973,4,342.16,53.38366,24.86956,1.31401,345.0,328.0,90,0,11,4
81974,4,342.12,53.2095,24.86832,2.03033,345.0,328.0,90,0,11,4
81975,4,342.08,53.0314,25.15833,2.19405,345.0,328.0,90,0,11,5
81976,4,342.04,52.90601,25.14678,2.61895,345.0,328.0,90,0,11,5
81977,4,342.0,52.5649,25.35239,2.90538,345.0,328.0,90,0,11,5
81978,4,341.96,52.34394,25.18248,3.45851,345.0,328.0,90,0,11,5
81979,4,341.92,52.32661,25.42205,3.48084,345.0,328.0,90,0,11,5
81980,4,341.88,52.01841,25.18135,3.98626,345.0,328.0,90,0,11,5
81981,4,341.84,51.82673,25.55454,3.8446,345.0,328.0,90,0,11,5
81982,4,341.8,51.72942,25.57503,4.00123,345.0,328.0,90,0,11,5
81983,4,341.76,51.46466,25.86464,3.728,345.0,328.0,90,0,10,5
81984,4,341.72,51.22668,25.81617,3.9614,345.0,328.0,90,0,10,5
81985,4,341.68,51.07188,25.75625,4.04971,345.0,328.0,90,0,10,5
81986,4,341.64,50.73168,25.81024,3.35284,345.0,328.0,90,0,10,5
81987,4,341.6,50.57923,26.22191,2.78774,345.0,328.0,90,0,10,5
81988,4,341.56,50.34158,26.03574,2.5044,345.0,328.0,90,0,10,5
81989,4,341.52,50.00318,26.27093,1.71542,345.0,328.0,90,0,10,5
81990,4,341.48,49.82859,26.217,1.12033,345.0,328.0,90,0,10,5
81991,4,341.44,49.6978,26.3365,0.35597,345.0,328.0,90,0,10,5
81992,4,341.4,49.53648,26.40013,0.82982,345.0,328.0,90,0,10,5
81993,4,341.36,49.5103,26.44475,1.35036,345.0,328.0,90,0,10,5
81994,4,341.32,49.39895,26.4679,1.76623,345.0,328.0,90,0,10,5
81995,4,341.28,49.32077,26.58186,2.21876,345.0,328.0,90,0,10,5
81996,4,341.24,49.22163,26.75353,2.4529,345.0,328.0,90,0,10,5
81997,4,341.2,49.12109,26.62553,2.82227,345.0,328.0,90,0,10,5
81998,4,341.16,48.98554,26.60776,3.20119,345.0,328.0,90,0,10,5
81999,4,341.12,48.79992,26.65284,3.37984,345.0,328.0,90,0,10,5
82000,4,341.08,48.88903,26.81249,3.67804,345.0,328.0,90,0,10,5
82001,4,341.04,48.58403,26.80349,3.72353,345.0,328.0,90,0,10,5
82002,4,341.0,48.43056,26.81384,3.95823,345.0,328.0,90,0,10,5
82003,4,340.96,48.19839,26.80067,3.95653,345.0,328.0,90,0,10,5
82004,4,340.92,47.86104,26.57811,4.16323,345.0,328.0,90,0,10,5
82005,4,340.88,47.6755,26.65907,4.18311,345.0,328.0,90,0,10,5
82006,4,340.84,47.4509,26.58337,4.06237,345.0,328.0,90,0,10,5
82007,4,340.8,47.13839,26.42806,3.98126,345.0,328.0,90,0,10,5
82008,4,340.76,46.84789,26.3623,3.70289,345.0,328.0,90,0,9,5
82009,4,340.72,46.52344,26.1858,3.39339,345.0,328.0,90,0,9,5
82010,4,340.68,46.36594,26.36267,2.92502,345.0,328.0,90,0,9,5
82011,4,340.64,46.21207,26.33513,2.3563,345.0,328.0,90,0,9,5
82012,4,340.6,45.90816,26.32052,1.74395,345.0,328.0,90,0,9,5
82013,4,340.56,45.50733,26.07796,1.84184,345.0,328.0,90,0,9,5
82014,4,340.52,45.09733,26.04938,1.4184,345.0,328.0,90,0,9,5
82015,4,340.48,45.07079,26.06428,1.71036,345.0,328.0,90,0,9,5
82016,4,340.44,45.09284,25.84821,2.2424,345.0,328.0,90,0,9,5
82017,4,340.4,44.97569,25.88252,2.52366,345.0,328.0,90,0,9,5
82018,4,340.36,44.9162,25.81529,2.85619,345.0,328.0,90,0,9,5
82019,4,340.32,46.42121,25.14811,1.24859,345.0,328.0,90,0,9,5
82020,4,340.28,46.71362,25.04242,1.37882,345.0,328.0,90,0,9,5
82021,4,340.24,46.65795,25.00534,1.43936,345.0,328.0,90,0,9,5
82022,4,340.2,46.73667,24.86515,1.3756,345.0,328.0,90,0,9,4
82023,4,340.16,46.58193,24.68603,1.36058,345.0,328.0,90,0,9,4
82024,4,340.12,46.48916,24.57854,1.37685,345.0,328.0,90,0,9,4
82025,4,340.08,46.35032,24.44224,1.32592,345.0,328.0,90,0,9,4
82026,4,340.04,46.1864,24.35863,1.31474,345.0,328.0,90,0,9,4
82027,4,340.0,45.97526,24.31801,1.22405,345.0,328.0,90,0,9,4
82028,4,339.96,45.56865,24.22132,1.15354,345.0,328.0,90,0,9,4
82029,4,339.92,44.95995,24.37909,1.20306,345.0,328.0,90,0,9,4
82030,4,339.88,44.18032,24.75531,1.32114,345.0,328.0,90,0,9,4
82031,4,339.84,43.40566,25.20435,1.46208,345.0,328.0,90,0,9,5
82032,4,339.8,42.81187,25.58057,1.58016,345.0,328.0,90,0,9,5
82033,4,339.76,42.57485,25.73833,1.62968,345.0,328.0,90,0,9,5
82034,4,339.72,42.64242,25.25955,0.91717,345.0,328.0,90,0,9,5
82035,4,339.68,42.6316,24.99789,0.63039,345.0,328.0,90,0,9,4
82036,4,339.64,42.60034,24.80308,0.4371,345.0,328.0,90,0,9,4
82037,4,339.6,42.55043,24.5748,0.36624,345.0,328.0,90,0,9,4
82038,4,339.56,42.38213,24.24446,0.90274,345.0,328.0,90,0,9,4
82039,4,339.52,42.2814,24.05765,1.32669,345.0,328.0,90,0,8,4
82040,4,339.48,42.2867,23.80201,1.70283,345.0,328.0,90,0,8,4
82041,4,339.44,42.25303,23.73004,1.76491,345.0,328.0,90,0,8,4
82042,4,339.4,42.35225,23.64615,1.96654,345.0,328.0,90,0,9,4
82043,4,339.36,42.23942,23.67633,1.78442,345.0,328.0,90,0,8,4
82044,4,339.32,42.18673,23.71107,1.6877,345.0,328.0,90,0,8,4
82045,4,344.96,74.29262,25.94521,1.84936,345.0,328.0,90,0,15,5
82046,4,344.92,74.27662,25.84982,1.28184,345.0,328.0,90,0,15,5
82047,4,344.88,73.93074,26.13246,0.46928,345.0,328.0,90,0,15,5
82048,4,344.84,73.80848,26.08571,0.58477,345.0,328.0,90,0,15,5
82049,4,344.8,73.73649,26.26365,0.93759,345.0,328.0,90,0,15,5
82050,4,344.76,73.49773,26.22356,1.44199,345.0,328.0,90,0,15,5
82051,4,344.72,73.56745,26.35167,1.64775,345.0,328.0,90,0,15,5
82052,4,344.68,73.37761,26.41488,2.23219,345.0,328.0,90,0,15,5
82053,4,344.64,73.27789,26.48908,2.52633,345.0,328.0,90,0,15,5
82054,4,344.6,73.06885,26.61534,2.82707,345.0,328.0,90,0,15,5
82055,4,344.56,72.86266,26.69319,3.06444,345.0,328.0,90,0,15,5
82056,4,344.52,72.65314,26.75435,3.26619,345.0,328.0,90,0,15,5
82057,4,344.48,72.41638,26.81947,3.38325,345.0,328.0,90,0,15,5
82058,4,344.44,72.11802,26.89839,3.42243,345.0,328.0,90,0,15,5
82059,4,344.4,71.7007,26.87225,3.56776,345.0,328.0,90,0,15,5
82060,4,344.36,71.21901,26.63974,3.70172,345.0,328.0,90,0,15,5
82061,4,344.32,71.05857,26.41957,3.67414,345.0,328.0,90,0,15,5
82062,4,344.28,70.59173,26.41798,3.73446,345.0,328.0,90,0,15,5
82063,4,344.24,70.2234,26.33516,3.65691,345.0,328.0,90,0,14,5
82064,4,344.2,69.78197,26.21099,3.64112,345.0,328.0,90,0,14,5
82065,4,344.16,69.38007,26.17367,3.45476,345.0,328.0,90,0,14,5
82066,4,344.12,68.88141,25.78188,3.47048,345.0,328.0,90,0,14,5
82067,4,344.08,68.41938,26.07926,2.55692,345.0,328.0,90,0,14,5
82068,4,344.04,68.01162,25.85245,2.15123,345.0,328.0,90,0,14,5
82069,4,344.0,67.60066,25.73549,1.64781,345.0,328.0,90,0,14,5
82070,4,343.96,67.18308,25.56427,0.96755,345.0,328.0,90,0,14,5
82071,4,343.92,66.76776,25.35481,0.43083,345.0,328.0,90,0,14,5
82072,4,343.88,66.56463,25.14123,0.79178,345.0,328.0,90,0,14,5
82073,4,343.84,66.38017,25.18294,1.119,345.0,328.0,90,0,14,5
82074,4,343.8,66.11714,24.99596,1.64894,345.0,328.0,90,0,14,4
82075,4,343.76,65.953,24.93099,1.92956,345.0,328.0,90,0,14,4
82076,4,343.72,65.74448,24.60369,2.52329,345.0,328.0,90,0,13,4
82077,4,343.68,65.50546,24.73808,2.59931,345.0,328.0,90,0,13,4
82078,4,343.64,65.36562,24.27623,3.11605,345.0,328.0,90,0,13,4
82079,4,343.6,65.10765,24.35241,3.16074,345.0,328.0,90,0,13,4
82080,4,343.56,64.9213,24.26146,3.26992,345.0,328.0,90,0,13,4
82081,4,343.52,64.62466,24.25978,3.51094,345.0,328.0,90,0,13,4
82082,4,343.48,64.29616,24.24124,3.60026,345.0,328.0,90,0,13,4
82083,4,343.44,63.99984,24.0442,3.7954,345.0,328.0,90,0,13,4
82084,4,343.4,63.66351,24.00741,3.93935,345.0,328.0,90,0,13,4
82085,4,343.36,63.31389,24.1072,3.85683,345.0,328.0,90,0,13,4
82086,4,343.32,62.88075,24.13969,3.9679,345.0,328.0,90,0,13,4
82087,4,343.28,62.51695,24.17328,3.96772,345.0,328.0,90,0,13,4
82088,4,343.24,62.13271,24.0463,3.8988,345.0,328.0,90,0,13,4
82089,4,343.2,61.71519,24.11768,3.81539,345.0,328.0,90,0,13,4
82090,4,343.16,61.2973,24.02273,3.66186,345.0,328.0,90,0,13,4
82091,4,343.12,60.8064,24.14768,3.13223,345.0,328.0,90,0,12,4
82092,4,343.08,60.35281,24.27263,2.4407,345.0,328.0,90,0,12,4
82093,4,343.04,60.04289,24.04097,1.92514,345.0,328.0,90,0,12,4
82094,4,343.0,59.60982,24.10557,1.13288,345.0,328.0,90,0,12,4
82095,4,342.96,59.26122,24.08651,0.29752,345.0,328.0,90,0,12,4
82096,4,342.92,59.10869,24.08092,0.88768,345.0,328.0,90,0,12,4
82097,4,342.88,58.9367,24.09867,1.48355,345.0,328.0,90,0,12,4
82098,4,342.84,58.72764,24.17722,1.94987,345.0,328.0,90,0,12,4
82099,4,342.8,58.5168,24.24243,2.36747,345.0,328.0,90,0,12,4
82100,4,342.76,58.33932,24.21119,2.76899,345.0,328.0,90,0,12,4
82101,4,342.72,58.15914,24.16131,3.1399,345.0,328.0,90,0,12,4
82102,4,342.68,58.0409,24.26019,3.37114,345.0,328.0,90,0,12,4
82103,4,342.64,57.82522,24.30942,3.68396,345.0,328.0,90,0,12,4
82104,4,342.6,57.45296,24.30746,3.73099,345.0,328.0,90,0,12,4
82105,4,342.56,57.18049,24.37338,3.89687,345.0,328.0,90,0,12,4
82106,4,342.52,56.84884,24.35099,3.80918,345.0,328.0,90,0,12,4
82107,4,342.48,56.52075,24.29604,3.74328,345.0,328.0,90,0,12,4
82108,4,342.44,56.17491,24.22496,3.67748,345.0,328.0,90,0,11,4
82109,4,342.4,55.72356,24.18972,3.54695,345.0,328.0,90,0,11,4
82110,4,342.36,54.96013,24.52121,2.65365,345.0,328.0,90,0,11,4
82111,4,342.32,54.7258,24.78291,1.77922,345.0,328.0,90,0,11,4
82112,4,342.28,54.26322,24.68809,1.17487,345.0,328.0,90,0,11,4
82113,4,342.24,53.81079,24.61671,0.73088,345.0,328.0,90,0,11,4
82114,4,342.2,53.62516,24.88052,0.58519,345.0,328.0,90,0,11,4
82115,4,342.16,53.38366,24.86956,1.31401,345.0,328.0,90,0,11,4
82116,4,342.12,53.2095,24.86832,2.03033,345.0,328.0,90,0,11,4
82117,4,342.08,53.0314,25.15833,2.19405,345.0,328.0,90,0,11,5
82118,4,342.04,52.90601,25.14678,2.61895,345.0,328.0,90,0,11,5
82119,4,342.0,52.5649,25.35239,2.90538,345.0,328.0,90,0,11,5
82120,4,341.96,52.34394,25.18248,3.45851,345.0,328.0,90,0,11,5
82121,4,341.92,52.32661,25.42205,3.48084,345.0,328.0,90,0,11,5
82122,4,341.88,52.01841,25.18135,3.98626,345.0,328.0,90,0,11,5
82123,4,341.84,51.82673,25.55454,3.8446,345.0,328.0,90,0,11,5
82124,4,341.8,51.72942,25.57503,4.00123,345.0,328.0,90,0,11,5
82125,4,341.76,51.46466,25.86464,3.728,345.0,328.0,90,0,10,5
82126,4,341.72,51.22668,25.81617,3.9614,345.0,328.0,90,0,10,5
82127,4,341.68,51.07188,25.75625,4.04971,345.0,328.0,90,0,10,5
82128,4,341.64,50.73168,25.81024,3.35284,345.0,328.0,90,0,10,5
82129,4,341.6,50.57923,26.22191,2.78774,345.0,328.0,90,0,10,5
82130,4,341.56,50.34158,26.03574,2.5044,345.0,328.0,90,0,10,5
82131,4,341.52,50.00318,26.27093,1.71542,345.0,328.0,90,0,10,5
82132,4,341.48,49.82859,26.217,1.12033,345.0,328.0,90,0,10,5
82133,4,341.44,49.6978,26.3365,0.35597,345.0,328.0,90,0,10,5
82134,4,341.4,49.53648,26.40013,0.82982,345.0,328.0,90,0,10,5
82135,4,341.36,49.5103,26.44475,1.35036,345.0,328.0,90,0,10,5
82136,4,341.32,49.39895,26.4679,1.76623,345.0,328.0,90,0,10,5
82137,4,341.28,49.32077,26.58186,2.21876,345.0,328.0,90,0,10,5
82138,4,341.24,49.22163,26.75353,2.4529,345.0,328.0,90,0,10,5
82139,4,341.2,49.12109,26.62553,2.82227,345.0,328.0,90,0,10,5
82140,4,341.16,48.98554,26.60776,3.20119,345.0,328.0,90,0,10,5
82141,4,341.12,48.79992,26.65284,3.37984,345.0,328.0,90,0,10,5
82142,4,341.08,48.88903,26.81249,3.67804,345.0,328.0,90,0,10,5
82143,4,341.04,48.58403,26.80349,3.72353,345.0,328.0,90,0,10,5
82144,4,341.0,48.43056,26.81384,3.95823,345.0,328.0,90,0,10,5
82145,4,340.96,48.19839,26.80067,3.95653,345.0,328.0,90,0,10,5
82146,4,340.92,47.86104,26.57811,4.16323,345.0,328.0,90,0,10,5
82147,4,340.88,47.6755,26.65907,4.18311,345.0,328.0,90,0,10,5
82148,4,340.84,47.4509,26.58337,4.06237,345.0,328.0,90,0,10,5
82149,4,340.8,47.13839,26.42806,3.98126,345.0,328.0,90,0,10,5
82150,4,340.76,46.84789,26.3623,3.70289,345.0,328.0,90,0,9,5
82151,4,340.72,46.52344,26.1858,3.39339,345.0,328.0,90,0,9,5
82152,4,340.68,46.36594,26.36267,2.92502,345.0,328.0,90,0,9,5
82153,4,340.64,46.21207,26.33513,2.3563,345.0,328.0,90,0,9,5
82154,4,340.6,45.90816,26.32052,1.74395,345.0,328.0,90,0,9,5
82155,4,340.56,45.50733,26.07796,1.84184,345.0,328.0,90,0,9,5
82156,4,340.52,45.09733,26.04938,1.4184,345.0,328.0,90,0,9,5
82157,4,340.48,45.07079,26.06428,1.71036,345.0,328.0,90,0,9,5
82158,4,340.44,45.09284,25.84821,2.2424,345.0,328.0,90,0,9,5
82159,4,340.4,44.97569,25.88252,2.52366,345.0,328.0,90,0,9,5
82160,4,340.36,44.9162,25.81529,2.85619,345.0,328.0,90,0,9,5
82161,4,340.32,46.42121,25.14811,1.24859,345.0,328.0,90,0,9,5
82162,4,340.28,46.71362,25.04242,1.37882,345.0,328.0,90,0,9,5
82163,4,340.24,46.65795,25.00534,1.43936,345.0,328.0,90,0,9,5
82164,4,340.2,46.73667,24.86515,1.3756,345.0,328.0,90,0,9,4
82165,4,340.16,46.58193,24.68603,1.36058,345.0,328.0,90,0,9,4
82166,4,340.12,46.48916,24.57854,1.37685,345.0,328.0,90,0,9,4
82167,4,340.08,46.35032,24.44224,1.32592,345.0,328.0,90,0,9,4
82168,4,340.04,46.1864,24.35863,1.31474,345.0,328.0,90,0,9,4
82169,4,340.0,45.97526,24.31801,1.22405,345.0,328.0,90,0,9,4
82170,4,339.96,45.56865,24.22132,1.15354,345.0,328.0,90,0,9,4
82171,4,339.92,44.95995,24.37909,1.20306,345.0,328.0,90,0,9,4
82172,4,339.88,44.18032,24.75531,1.32114,345.0,328.0,90,0,9,4
82173,4,339.84,43.40566,25.20435,1.46208,345.0,328.0,90,0,9,5
82174,4,339.8,42.81187,25.58057,1.58016,345.0,328.0,90,0,9,5
82175,4,339.76,42.57485,25.73833,1.62968,345.0,328.0,90,0,9,5
82176,4,339.72,42.64242,25.25955,0.91717,345.0,328.0,90,0,9,5
82177,4,339.68,42.6316,24.99789,0.63039,345.0,328.0,90,0,9,4
82178,4,339.64,42.60034,24.80308,0.4371,345.0,328.0,90,0,9,4
82179,4,339.6,42.55043,24.5748,0.36624,345.0,328.0,90,0,9,4
82180,4,339.56,42.38213,24.24446,0.90274,345.0,328.0,90,0,9,4
82181,4,339.52,42.2814,24.05765,1.32669,345.0,328.0,90,0,8,4
82182,4,339.48,42.2867,23.80201,1.70283,345.0,328.0,90,0,8,4
82183,4,339.44,42.25303,23.73004,1.76491,345.0,328.0,90,0,8,4
